486500,+1
486500,+1
486000,-1
486000,-1
486500,+2
486500,+2
486000,-1
486000,-1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-4
486000,-4
486000,-1
486000,-1
486000,-2
486000,-2
486000,-1
486000,-1
486000,-2
486000,-2
486500,+1
486500,+1
486000,-2
486000,-2
486500,+61
486500,+61
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486000,-1
486000,-1
486000,-3
486000,-3
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-23
486000,-23
486000,-1
486000,-1
486000,-41
486000,-41
486000,-44
486000,-44
486000,-2
486000,-2
486000,-2
486000,-2
486500,+1
486500,+1
486000,-3
486000,-3
486000,-5
486000,-5
486500,+1
486500,+1
486000,-4
486000,-4
486000,-1
486000,-1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+10
486500,+10
486000,-3
486000,-3
486000,-24
486000,-24
486000,-1
486000,-1
486000,-1
486000,-1
486000,-3
486000,-3
486000,-1
486000,-1
486000,-1
486000,-1
486000,-2
486000,-2
486000,-8
486000,-8
486000,-4
486000,-4
486000,-4
486000,-4
486500,+2
486500,+2
486500,+1
486500,+1
486000,-2
486000,-2
486000,-3
486000,-3
486500,+2
486500,+2
486000,-1
486000,-1
486000,-3
486000,-3
486500,+2
486500,+2
486500,+1
486500,+1
486500,+4
486500,+4
486000,-22
486000,-22
486000,-1
486000,-1
486000,-1
486000,-1
486500,+4
486500,+4
486500,+1
486500,+1
486000,-6
486000,-6
486500,+19
486500,+19
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486500,+5
486500,+5
486000,-2
486000,-2
486000,-1
486000,-1
486000,-5
486000,-5
486000,-1
486000,-1
486000,-3
486000,-3
486500,+2
486500,+2
486000,-1
486000,-1
486500,+1
486500,+1
486000,-1
486000,-1
486000,-2
486000,-2
486500,+1
486500,+1
486000,-3
486000,-3
486500,+4
486500,+4
486000,-1
486000,-1
486500,+12
486500,+12
486000,-3
486000,-3
486000,-2
486000,-2
486000,-3
486000,-3
486000,-2
486000,-2
486000,-1
486000,-1
486000,-3
486000,-3
486000,-1
486000,-1
486000,-1
486000,-1
486500,+1
486500,+1
486500,+106
486500,+106
486500,+1
486500,+1
486500,+2
486500,+2
486000,-3
486000,-3
486500,+1
486500,+1
486500,+1
486500,+1
486000,-1
486000,-1
486000,-10
486000,-10
486000,-6
486000,-6
486000,-2
486000,-2
486500,+1
486500,+1
486000,-150
486000,-150
486000,-5
486000,-5
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486000,-8
486000,-8
486000,-1
486000,-1
486000,-1
486000,-1
486000,-4
486000,-4
486000,-1
486000,-1
486000,-2
486000,-2
486000,-30
486000,-30
486000,-5
486000,-5
486000,-4
486000,-4
486500,+5
486500,+5
486500,+1
486500,+1
486000,-3
486000,-3
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-3
486000,-3
486000,-3
486000,-3
486000,-6
486000,-6
486000,-3
486000,-3
486000,-5
486000,-5
486000,-3
486000,-3
486000,-2
486000,-2
486000,-1
486000,-1
486000,-1
486000,-1
486500,+5
486500,+5
486500,+1
486500,+1
486500,+2
486500,+2
486000,-24
486000,-24
486000,-1
486000,-1
486500,+1
486500,+1
486000,-1
486000,-1
486000,-4
486000,-4
486000,-1
486000,-1
486000,-2
486000,-2
486000,-7
486000,-7
486000,-1
486000,-1
486500,+19
486500,+19
486000,-3
486000,-3
486500,+3
486500,+3
486000,-1
486000,-1
486000,-71
486000,-71
486000,-13
486000,-13
486000,-1
486000,-1
486000,-1
486000,-1
486500,+1
486500,+1
486000,-2
486000,-2
486000,-2
486000,-2
486000,-3
486000,-3
486000,-3
486000,-3
486000,-1
486000,-1
486000,-2
486000,-2
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-2
486000,-2
486000,-2
486000,-2
486000,-1
486000,-1
486000,-4
486000,-4
486000,-8
486000,-8
486000,-10
486000,-10
486500,+3
486500,+3
486000,-1
486000,-1
486000,-7
486000,-7
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-30
486000,-30
486000,-1
486000,-1
486500,+1
486500,+1
486000,-16
486000,-16
486000,-2
486000,-2
486000,-4
486000,-4
486500,+4
486500,+4
486500,+1
486500,+1
486500,+2
486500,+2
486000,-4
486000,-4
486500,+1
486500,+1
486500,+5
486500,+5
486000,-6
486000,-6
486500,+2
486500,+2
486500,+1
486500,+1
486000,-2
486000,-2
486000,-1
486000,-1
486000,-2
486000,-2
486000,-4
486000,-4
486000,-1
486000,-1
486000,-1
486000,-1
486000,-2
486000,-2
486000,-1
486000,-1
486000,-7
486000,-7
486500,+1
486500,+1
486500,+1
486500,+1
486500,+4
486500,+4
486000,-5
486000,-5
486500,+1
486500,+1
486000,-1
486000,-1
486000,-4
486000,-4
486000,-5
486000,-5
486000,-1
486000,-1
486000,-3
486000,-3
486000,-12
486000,-12
486500,+3
486500,+3
486000,-3
486000,-3
486000,-1
486000,-1
486000,-3
486000,-3
486000,-1
486000,-1
486000,-1
486000,-1
486500,+1
486500,+1
486000,-1
486000,-1
486500,+1
486500,+1
486500,+1
486500,+1
486000,-1
486000,-1
486000,-1
486000,-1
486500,+1
486500,+1
486000,-3
486000,-3
486500,+2
486500,+2
486000,-1
486000,-1
486000,-1
486000,-1
486000,-24
486000,-24
486000,-3
486000,-3
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486500,+30
486500,+30
486000,-1
486000,-1
486000,-6
486000,-6
486000,-20
486000,-20
486500,+2
486500,+2
486000,-8
486000,-8
486500,+1
486500,+1
486000,-10
486000,-10
486000,-2
486000,-2
486000,-4
486000,-4
486000,-1
486000,-1
486000,-6
486000,-6
486000,-1
486000,-1
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-6
486000,-6
486000,-1
486000,-1
486000,-100
486000,-100
486000,-100
486000,-100
486000,-50
486000,-50
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-2
486000,-2
486000,-100
486000,-100
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-100
486000,-100
486000,-50
486000,-50
486000,-912
486000,-912
486000,-50
486000,-50
486000,-100
486000,-100
486000,-128
486000,-128
486000,+1
486000,+1
485500,-400
485500,-400
485500,-2
485500,-2
486000,+40
486000,+40
485500,-1
485500,-1
485500,-1
485500,-1
486000,+1
486000,+1
486000,+2
486000,+2
486000,+2
486000,+2
485500,-4
485500,-4
485500,-1
485500,-1
485500,-2
485500,-2
485500,-2
485500,-2
485500,-6
485500,-6
485500,-2
485500,-2
485500,-2
485500,-2
485500,-45
485500,-45
485500,-2
485500,-2
485500,-3
485500,-3
485500,-4
485500,-4
485500,-42
485500,-42
485500,-2
485500,-2
486000,+1
486000,+1
485500,-1
485500,-1
485500,-2
485500,-2
486000,+1
486000,+1
486000,+4
486000,+4
485500,-2
485500,-2
485500,-2
485500,-2
485500,-1
485500,-1
485500,-11
485500,-11
486000,+1
486000,+1
485500,-5
485500,-5
486000,+1
486000,+1
485500,-1
485500,-1
486000,+5
486000,+5
486000,+2
486000,+2
485500,-1
485500,-1
486000,+1
486000,+1
485500,-1
485500,-1
486000,+1
486000,+1
486000,+1
486000,+1
485500,-3
485500,-3
486000,+4
486000,+4
486000,+1
486000,+1
485500,-3
485500,-3
485500,-1
485500,-1
486000,+1
486000,+1
485500,-6
485500,-6
485500,-1
485500,-1
485500,-10
485500,-10
485500,-2
485500,-2
485500,-1
485500,-1
485500,-4
485500,-4
485500,-3
485500,-3
485500,-5
485500,-5
485500,-1
485500,-1
486000,+1
486000,+1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-2
485500,-2
485500,-1
485500,-1
485500,-1
485500,-1
485500,-2
485500,-2
485500,-1
485500,-1
485500,-2
485500,-2
485500,-2
485500,-2
485500,-1
485500,-1
485500,-2
485500,-2
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-4
485500,-4
485500,-4
485500,-4
485500,-100
485500,-100
485500,-22
485500,-22
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
486000,+2
486000,+2
485500,-17
485500,-17
485500,-44
485500,-44
485500,-4
485500,-4
485500,-1
485500,-1
485500,-36
485500,-36
485500,-3
485500,-3
485500,-11
485500,-11
485500,-11
485500,-11
485500,-11
485500,-11
485500,-11
485500,-11
485500,-2
485500,-2
485500,-1
485500,-1
485500,-5
485500,-5
485500,-6
485500,-6
485500,-1
485500,-1
485500,-3
485500,-3
485500,-11
485500,-11
485500,-10
485500,-10
485500,-2
485500,-2
485500,-50
485500,-50
485500,-1
485500,-1
485500,-13
485500,-13
485500,-13
485500,-13
485500,-13
485500,-13
485500,-1
485500,-1
485500,-3
485500,-3
485500,-2
485500,-2
485500,-13
485500,-13
485500,-108
485500,-108
486000,+10
486000,+10
485500,-3
485500,-3
485500,-2
485500,-2
485500,-3
485500,-3
485500,-6
485500,-6
485500,-2
485500,-2
485500,-6
485500,-6
485500,-6
485500,-6
485500,-1
485500,-1
486000,+1
486000,+1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-1
485500,-3
485500,-3
485500,-8
485500,-8
485500,-100
485500,-100
485500,-16
485500,-16
485500,-10
485500,-10
486000,+4
486000,+4
485500,-1
485500,-1
485500,-1
485500,-1
485500,-3
485500,-3
485500,-1
485500,-1
485500,-3
485500,-3
485500,-3
485500,-3
485500,-22
485500,-22
485500,-1
485500,-1
485500,-2
485500,-2
486000,+1
486000,+1
485500,-4
485500,-4
485500,-3
485500,-3
485500,-2
485500,-2
485500,-1
485500,-1
485500,-1
485500,-1
485500,-3
485500,-3
485500,-2
485500,-2
485500,-1
485500,-1
485500,-1
485500,-1
485500,-6
485500,-6
486000,+20
486000,+20
486000,+1
486000,+1
486000,+1
486000,+1
486000,+1
486000,+1
485500,-1
485500,-1
485500,-27
485500,-27
485500,-1
485500,-1
486000,+1
486000,+1
485500,-3
485500,-3
485500,-1
485500,-1
486500,+20
486500,+20
486500,+11
486500,+11
486500,+2
486500,+2
486000,-3
486000,-3
486500,+1
486500,+1
486000,-3
486000,-3
486000,-32
486000,-32
486000,-2
486000,-2
486000,-1
486000,-1
486500,+1
486500,+1
486000,-2
486000,-2
486000,-3
486000,-3
486000,-6
486000,-6
486000,-2
486000,-2
486500,+1
486500,+1
486500,+1
486500,+1
486500,+10
486500,+10
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+1
486500,+5
486500,+5
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-2
486000,-2
486000,-4
486000,-4
486000,-3
486000,-3
486500,+1
486500,+1
486500,+3
486500,+3
486500,+3
486500,+3
486500,+1
486500,+1
486500,+1
486500,+1
486500,+2
486500,+2
486500,+4
486500,+4
486000,-1
486000,-1
486000,-1
486000,-1
486500,+2
486500,+2
486000,-4
486000,-4
486500,+10
486500,+10
486500,+2
486500,+2
486500,+1
486500,+1
486000,-2
486000,-2
486000,-1
486000,-1
486500,+11
486500,+11
486000,-1
486000,-1
486000,-1
486000,-1
486000,-4
486000,-4
486000,-4
486000,-4
486000,-1
486000,-1
486000,-2
486000,-2
486000,-2
486000,-2
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-1
486000,-3
486000,-3
486500,+5
486500,+5
486000,-3
486000,-3
486000,-2
486000,-2
486000,-3
486000,-3
486000,-1
486000,-1
486000,-1
486000,-1
486000,-2
486000,-2
486000,-1
486000,-1
486500,+6
486500,+6
486000,-1
486000,-1
486000,-1
486000,-1
486000,-5
486000,-5
486000,-6
486000,-6
486500,+466
486500,+466
486500,-34
486500,-34
486000,-3
486000,-3
486500,+1
486500,+1
486500,-3
486500,-3
486500,-1
486500,-1
486500,-1
486500,-1
486500,+1
486500,+1
486500,+34
486500,+34
486500,-1
486500,-1
486500,-50
486500,-50
486500,-4
486500,-4
486500,-6
486500,-6
486500,-2
486500,-2
487000,+4
487000,+4
486500,-3
486500,-3
486500,-1
486500,-1
486500,-3
486500,-3
486500,-1
486500,-1
486500,-5
486500,-5
486500,-24
486500,-24
486500,-3
486500,-3
486500,-1
486500,-1
486500,-1
486500,-1
487000,+1
487000,+1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-3
486500,-3
486500,-1
486500,-1
486500,-1
486500,-1
486500,-27
486500,-27
486500,-3
486500,-3
486500,-2
486500,-2
487000,+1
487000,+1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-2
486500,-2
486500,-4
486500,-4
486500,-3
486500,-3
486500,-1
486500,-1
487000,+1
487000,+1
487000,+1
487000,+1
486500,-2
486500,-2
487000,+20
487000,+20
486500,-2
486500,-2
486500,-1
486500,-1
486500,-3
486500,-3
486500,-6
486500,-6
486500,-3
486500,-3
486500,-1
486500,-1
487000,+1
487000,+1
486500,-2
486500,-2
486500,-2
486500,-2
486500,-13
486500,-13
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
487000,+2
487000,+2
486500,-1
486500,-1
486500,-2
486500,-2
486500,-4
486500,-4
486500,-6
486500,-6
487000,+10
487000,+10
486500,-1
486500,-1
486500,-1
486500,-1
486500,-17
486500,-17
486500,-1
486500,-1
487000,+10
487000,+10
487000,+1
487000,+1
487000,+2
487000,+2
487000,+1
487000,+1
487000,+1
487000,+1
486500,+1
486500,+1
486500,+1
486500,+1
486000,-1
486000,-1
486500,+6
486500,+6
486500,+1
486500,+1
486500,+1
486500,+1
486500,+5
486500,+5
486500,+1
486500,+1
486000,-2
486000,-2
486500,+1
486500,+1
486000,-1
486000,-1
486500,+2
486500,+2
486500,+2
486500,+2
486500,+1
486500,+1
486500,+20
486500,+20
486500,+1
486500,+1
486500,+2
486500,+2
486500,+2
486500,+2
486500,+1
486500,+1
486500,+1
486500,+1
486000,-3
486000,-3
486000,-1
486000,-1
486000,-2
486000,-2
486000,-3
486000,-3
486000,-2
486000,-2
486000,-1
486000,-1
486000,-2
486000,-2
486500,+1
486500,+1
486000,-1
486000,-1
486000,-5
486000,-5
486000,-1
486000,-1
486000,-1
486000,-1
486500,+3
486500,+3
486000,-1
486000,-1
486500,+4
486500,+4
486500,+5
486500,+5
486500,+2
486500,+2
486500,+1
486500,+1
486000,-2
486000,-2
486000,-4
486000,-4
486500,+1
486500,+1
486500,+1
486500,+1
486000,-3
486000,-3
486000,-20
486000,-20
486000,-1
486000,-1
486500,+1
486500,+1
486500,+3
486500,+3
486500,-1
486500,-1
486500,-2
486500,-2
486500,-1
486500,-1
486500,-3
486500,-3
486500,-2
486500,-2
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-1
486500,-3
486500,-3
487000,+1
487000,+1
486500,-5
486500,-5
486500,-44
486500,-44
486500,-2
486500,-2
486500,-4
486500,-4
486500,-3
486500,-3
487000,+1
487000,+1
486500,-2
486500,-2
486500,-30
486500,-30
486500,-3
486500,-3
486500,-1
486500,-1
486500,-2
486500,-2
486500,-1
486500,-1
486500,-2
486500,-2
486500,-1
486500,-1
486500,-5
486500,-5
487000,+2
487000,+2
486500,-1
486500,-1
486500,-6
486500,-6
486500,-1
486500,-1
487000,+126
487000,+126
487000,+107
487000,+107
486500,-6
486500,-6
486500,-3
486500,-3
487000,+54
487000,+54
487000,+214
487000,+214
487000,+106
487000,+106
487000,+20
487000,+20
487500,+1
487500,+1
487000,-1
487000,-1
487000,-4
487000,-4
487500,+1
487500,+1
487500,+106
487500,+106
487000,-3
487000,-3
487500,+1
487500,+1
487500,+2
487500,+2
487000,-11
487000,-11
487000,-3
487000,-3
487000,-3
487000,-3
487500,+1
487500,+1
487500,+1
487500,+1
487000,-1
487000,-1
487000,-20
487000,-20
487000,-1
487000,-1
487000,-1
487000,-1
487500,+1
487500,+1
487000,-1
487000,-1
487000,-50
487000,-50
487000,-18
487000,-18
487500,+1
487500,+1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-2
487000,-2
487500,+1
487500,+1
487000,-1
487000,-1
487000,-5
487000,-5
487500,+1
487500,+1
487500,+4
487500,+4
487500,+5
487500,+5
487000,-1
487000,-1
487000,-1
487000,-1
487000,-3
487000,-3
487500,+1
487500,+1
487500,+4
487500,+4
487000,-1
487000,-1
487500,+5
487500,+5
487500,+1
487500,+1
487000,-2
487000,-2
487500,+1
487500,+1
487500,+2
487500,+2
487000,-10
487000,-10
487500,+1
487500,+1
487500,+1
487500,+1
487000,-3
487000,-3
487500,+1
487500,+1
487000,-1
487000,-1
487500,+1
487500,+1
487500,+1
487500,+1
487000,-1
487000,-1
487500,+1
487500,+1
487000,-4
487000,-4
487000,-9
487000,-9
487000,-1
487000,-1
487000,-3
487000,-3
487000,-4
487000,-4
487000,-1
487000,-1
487000,-1
487000,-1
487500,+2
487500,+2
487500,+2
487500,+2
487500,+1
487500,+1
487500,+2
487500,+2
487500,+10
487500,+10
487000,-1
487000,-1
487500,+2
487500,+2
487000,-6
487000,-6
487500,+1
487500,+1
487000,-2
487000,-2
487000,-5
487000,-5
487000,-1
487000,-1
487500,+1
487500,+1
487000,-1
487000,-1
487000,-1
487000,-1
487500,+1
487500,+1
487500,+1
487500,+1
487000,-1
487000,-1
487000,-1
487000,-1
487500,+6
487500,+6
487000,-4
487000,-4
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-2
487000,-2
487000,-20
487000,-20
487000,-1
487000,-1
487500,+5
487500,+5
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-37
487000,-37
487000,-4
487000,-4
487500,+5
487500,+5
487000,-2
487000,-2
487500,+2
487500,+2
487000,-2
487000,-2
487500,+16
487500,+16
487000,-1
487000,-1
487000,-10
487000,-10
487000,-1
487000,-1
487000,-2
487000,-2
487000,-4
487000,-4
487000,-3
487000,-3
487500,+10
487500,+10
487000,-20
487000,-20
487000,-3
487000,-3
487500,+3
487500,+3
487500,+1
487500,+1
487500,+5
487500,+5
487500,+5
487500,+5
487500,+1
487500,+1
487000,-6
487000,-6
487000,-2
487000,-2
487000,-1
487000,-1
487500,+1
487500,+1
487500,+1
487500,+1
487000,-1
487000,-1
487000,-2
487000,-2
487000,-2
487000,-2
487000,-1
487000,-1
487000,-1
487000,-1
487500,+20
487500,+20
487000,-2
487000,-2
487000,-1
487000,-1
487000,-3
487000,-3
487500,+1
487500,+1
487000,-20
487000,-20
487500,+1
487500,+1
487000,-2
487000,-2
487000,-1
487000,-1
487000,-1
487000,-1
487500,+90
487500,+90
487000,-2
487000,-2
487000,-2
487000,-2
487500,+5
487500,+5
487500,+5
487500,+5
487000,-1
487000,-1
487000,-22
487000,-22
487000,-8
487000,-8
487000,-132
487000,-132
487000,-1
487000,-1
487500,+2
487500,+2
487000,-2
487000,-2
487000,-3
487000,-3
487500,+1
487500,+1
487000,-19
487000,-19
487000,-3
487000,-3
487000,-9
487000,-9
487500,+3
487500,+3
487000,-3
487000,-3
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-3
487000,-3
487500,+1
487500,+1
487000,-10
487000,-10
487000,-2
487000,-2
487000,-2
487000,-2
487000,-6
487000,-6
487000,-2
487000,-2
487000,-10
487000,-10
487500,+1
487500,+1
487000,-1
487000,-1
487000,-10
487000,-10
487500,+3
487500,+3
487500,+4
487500,+4
487000,-4
487000,-4
487000,-2
487000,-2
487000,-3
487000,-3
487000,-19
487000,-19
487500,+2
487500,+2
487500,+5
487500,+5
487000,-1
487000,-1
487500,+1
487500,+1
487000,-4
487000,-4
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487500,+1
487500,+1
487000,-1
487000,-1
487500,+2
487500,+2
487500,+2
487500,+2
487000,-5
487000,-5
487500,+1
487500,+1
487500,+1
487500,+1
487500,+1
487500,+1
487000,-100
487000,-100
487000,-1
487000,-1
487500,+1
487500,+1
487000,-3
487000,-3
487000,-19
487000,-19
487500,+82
487500,+82
487000,-3
487000,-3
487000,-1
487000,-1
487000,-4
487000,-4
487500,+1
487500,+1
487500,+2
487500,+2
487000,-2
487000,-2
487000,-6
487000,-6
487000,-3
487000,-3
487000,-32
487000,-32
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487000,-1
487500,+10
487500,+10
487500,+2
487500,+2
487000,-1
487000,-1
487500,+1
487500,+1
487000,-19
487000,-19
487500,+1
487500,+1
487500,+1
487500,+1
487500,+1
487500,+1
487500,+2
487500,+2
487500,+1
487500,+1
487000,-18
487000,-18
487000,-1
487000,-1
487500,+1
487500,+1
487000,-3
487000,-3
487000,-3
487000,-3
487500,+1
487500,+1
487000,-2
